file,rows_total,rows_kept,rows_removed,missing_id_rows,invalid_json_rows
data/raw/political_forums/daily_chunks/answers/2023-01-22.ndjson,227,227,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-23.ndjson,270,270,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-24.ndjson,148,148,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-25.ndjson,213,213,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-26.ndjson,354,354,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-27.ndjson,372,372,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-28.ndjson,173,173,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-29.ndjson,211,211,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-30.ndjson,517,517,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-01-31.ndjson,239,239,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-01.ndjson,598,598,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-02.ndjson,432,432,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-03.ndjson,197,197,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-04.ndjson,336,336,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-05.ndjson,249,249,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-06.ndjson,298,298,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-07.ndjson,191,191,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-08.ndjson,219,219,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-09.ndjson,159,159,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-10.ndjson,180,180,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-11.ndjson,320,320,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-12.ndjson,303,303,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-13.ndjson,291,291,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-14.ndjson,171,171,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-15.ndjson,201,201,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-16.ndjson,215,215,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-17.ndjson,163,163,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-18.ndjson,131,131,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-19.ndjson,113,113,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-20.ndjson,231,231,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-21.ndjson,223,223,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-22.ndjson,182,182,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-23.ndjson,215,215,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-24.ndjson,137,137,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-25.ndjson,118,118,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-26.ndjson,199,199,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-27.ndjson,248,248,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-02-28.ndjson,260,260,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-01.ndjson,349,349,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-02.ndjson,317,317,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-03.ndjson,244,244,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-04.ndjson,286,286,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-05.ndjson,227,227,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-06.ndjson,311,311,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-07.ndjson,473,473,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-08.ndjson,225,225,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-09.ndjson,188,188,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-10.ndjson,181,181,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-11.ndjson,261,261,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-12.ndjson,247,247,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-13.ndjson,207,207,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-14.ndjson,211,211,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-15.ndjson,294,294,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-16.ndjson,375,375,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-17.ndjson,331,331,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-18.ndjson,293,293,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-19.ndjson,380,380,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-20.ndjson,240,240,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-21.ndjson,193,193,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-22.ndjson,174,174,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-23.ndjson,375,375,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-24.ndjson,398,398,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-25.ndjson,352,352,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-26.ndjson,320,320,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-27.ndjson,279,279,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-28.ndjson,386,386,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-29.ndjson,601,601,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-30.ndjson,462,462,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-03-31.ndjson,302,302,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-01.ndjson,177,177,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-02.ndjson,253,253,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-03.ndjson,228,228,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-04.ndjson,355,355,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-05.ndjson,526,526,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-06.ndjson,319,319,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-07.ndjson,230,230,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-08.ndjson,178,178,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-09.ndjson,404,404,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-10.ndjson,370,370,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-11.ndjson,344,344,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-12.ndjson,176,176,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-13.ndjson,329,329,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-14.ndjson,340,340,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-15.ndjson,304,304,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-16.ndjson,262,262,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-17.ndjson,232,232,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-18.ndjson,576,576,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-19.ndjson,346,346,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-20.ndjson,151,151,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-21.ndjson,209,209,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-22.ndjson,342,342,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-23.ndjson,484,484,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-24.ndjson,449,449,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-25.ndjson,850,850,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-26.ndjson,412,412,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-27.ndjson,213,213,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-28.ndjson,595,595,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-29.ndjson,418,418,0,0,0
data/raw/political_forums/daily_chunks/answers/2023-04-30.ndjson,355,355,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-01.ndjson,1367,1367,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-02.ndjson,1255,1255,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-03.ndjson,1645,1645,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-04.ndjson,1518,1518,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-05.ndjson,1047,1047,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-06.ndjson,1067,1067,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-07.ndjson,1526,1526,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-08.ndjson,1620,1620,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-09.ndjson,1265,1265,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-10.ndjson,1314,1314,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-11.ndjson,1056,1056,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-12.ndjson,1011,1011,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-13.ndjson,848,848,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-14.ndjson,1390,1390,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-15.ndjson,1318,1318,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-16.ndjson,1297,1297,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-17.ndjson,1304,1304,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-18.ndjson,1470,1470,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-19.ndjson,832,832,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-20.ndjson,798,798,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-21.ndjson,1074,1074,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-22.ndjson,1126,1126,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-23.ndjson,921,921,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-24.ndjson,875,875,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-25.ndjson,1010,1010,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-26.ndjson,703,703,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-27.ndjson,1012,1012,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-28.ndjson,998,998,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-29.ndjson,1180,1180,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-11-30.ndjson,1384,1384,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-01.ndjson,1273,1273,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-02.ndjson,1043,1043,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-03.ndjson,858,858,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-04.ndjson,881,881,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-05.ndjson,859,859,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-06.ndjson,1068,1068,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-07.ndjson,1129,1129,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-08.ndjson,933,933,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-09.ndjson,966,966,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-10.ndjson,1117,1117,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-11.ndjson,862,862,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-12.ndjson,883,883,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-13.ndjson,812,812,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-14.ndjson,912,912,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-15.ndjson,883,883,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-16.ndjson,1058,1058,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-17.ndjson,1009,1009,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-18.ndjson,1072,1072,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-19.ndjson,809,809,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-20.ndjson,745,745,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-21.ndjson,766,766,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-22.ndjson,856,856,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-23.ndjson,701,701,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-24.ndjson,987,987,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-25.ndjson,761,761,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-26.ndjson,612,612,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-27.ndjson,820,820,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-28.ndjson,1239,1239,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-29.ndjson,791,791,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-30.ndjson,700,700,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2022-12-31.ndjson,708,708,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-01.ndjson,827,827,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-02.ndjson,702,702,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-03.ndjson,770,770,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-04.ndjson,670,670,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-05.ndjson,640,640,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-06.ndjson,639,639,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-07.ndjson,700,700,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-08.ndjson,647,647,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-09.ndjson,559,559,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-10.ndjson,868,868,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-11.ndjson,639,639,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-12.ndjson,602,602,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-13.ndjson,840,840,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-14.ndjson,686,686,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-15.ndjson,687,687,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-16.ndjson,667,667,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-17.ndjson,700,700,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-18.ndjson,877,877,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-19.ndjson,625,625,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-20.ndjson,838,838,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-21.ndjson,899,899,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-22.ndjson,644,644,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-23.ndjson,708,708,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-24.ndjson,632,632,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-25.ndjson,727,727,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-26.ndjson,721,721,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-27.ndjson,563,563,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-28.ndjson,672,672,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-29.ndjson,652,652,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-30.ndjson,682,682,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-01-31.ndjson,752,752,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-01.ndjson,700,700,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-02.ndjson,708,708,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-03.ndjson,987,987,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-04.ndjson,596,596,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-05.ndjson,718,718,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-06.ndjson,852,852,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-07.ndjson,723,723,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-08.ndjson,798,798,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-09.ndjson,718,718,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-10.ndjson,512,512,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-11.ndjson,656,656,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-12.ndjson,717,717,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-13.ndjson,754,754,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-14.ndjson,639,639,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-15.ndjson,713,713,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-16.ndjson,629,629,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-17.ndjson,800,800,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-18.ndjson,570,570,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-19.ndjson,552,552,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-20.ndjson,531,531,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-21.ndjson,580,580,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-22.ndjson,838,838,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-23.ndjson,813,813,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-24.ndjson,1024,1024,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-25.ndjson,607,607,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-26.ndjson,806,806,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-27.ndjson,843,843,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-02-28.ndjson,701,701,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-01.ndjson,666,666,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-02.ndjson,768,768,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-03.ndjson,845,845,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-04.ndjson,659,659,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-05.ndjson,727,727,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-06.ndjson,654,654,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-07.ndjson,639,639,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-08.ndjson,580,580,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-09.ndjson,622,622,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-10.ndjson,688,688,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-11.ndjson,749,749,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-12.ndjson,636,636,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-13.ndjson,803,803,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-14.ndjson,771,771,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-15.ndjson,839,839,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-16.ndjson,846,846,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-17.ndjson,630,630,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-18.ndjson,513,513,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-19.ndjson,637,637,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-20.ndjson,822,822,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-21.ndjson,685,685,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-22.ndjson,810,810,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-23.ndjson,698,698,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-24.ndjson,728,728,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-25.ndjson,642,642,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-26.ndjson,550,550,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-27.ndjson,643,643,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-28.ndjson,716,716,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-29.ndjson,791,791,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-30.ndjson,916,916,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-03-31.ndjson,961,961,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-04-01.ndjson,1129,1129,0,0,0
data/raw/political_forums/daily_chunks/csMajors/2023-04-02.ndjson,841,841,0,0,0
